TMSTAMP,RECNBR,WaterTemp,SpCond,Cond,TDS,Salinity,ODOSat,ODO,Pressure,Depth,PH,Turbidity,FChlorophyll,MChlorophyll,FAlgae,MAlgae,fDom,QSEfDom,pHmv,Site
1/1/2019 18:36,11577,28.56,52.73,56.32,34.27,34.65,98.6,6.3,0.58,0.383,8.07,1,0.25,0.98,-0.55,1.81,0.41,1.24,-86.1,STRI
1/1/2019 18:42,11578,28.52,52.73,56.27,34.27,34.65,95.7,6.12,0.61,0.405,8.06,1,0.2,0.84,-0.63,1.51,0.4,1.2,-85.4,STRI
1/1/2019 18:54,11579,28.57,52.72,56.32,34.27,34.65,100.6,6.44,0.61,0.404,8.08,0.95,0.28,1.04,-0.56,1.78,0.41,1.24,-86.6,STRI
1/1/2019 19:00,11580,28.59,52.7,56.32,34.26,34.63,104.2,6.66,0.62,0.415,8.09,0.87,0.18,0.77,-0.68,1.34,0.43,1.3,-87.4,STRI
1/1/2019 19:06,11581,28.56,52.72,56.31,34.27,34.65,98.8,6.32,0.64,0.423,8.08,0.88,0.23,0.91,-0.58,1.69,0.43,1.28,-86.6,STRI
1/1/2019 19:12,11582,28.54,52.73,56.3,34.27,34.65,101.9,6.52,0.64,0.425,8.08,0.87,0.17,0.75,-0.71,1.2,0.48,1.43,-86.9,STRI
1/1/2019 19:24,11583,28.54,52.72,56.29,34.27,34.65,99.5,6.36,0.64,0.427,8.08,0.95,0.2,0.82,-0.63,1.5,0.46,1.39,-86.9,STRI
1/1/2019 19:30,11584,28.48,52.74,56.25,34.28,34.66,94.8,6.07,0.67,0.447,8.06,0.85,0.13,0.63,-0.79,0.93,0.4,1.19,-85.8,STRI
1/1/2019 19:36,11585,28.46,52.75,56.24,34.29,34.67,93.1,5.96,0.66,0.442,8.06,0.81,0.18,0.75,-0.73,1.13,0.37,1.1,-85.5,STRI
1/1/2019 19:42,11586,28.41,52.75,56.18,34.29,34.67,91.9,5.89,0.69,0.459,8.05,0.91,0.15,0.69,-0.77,1,0.31,0.94,-85,STRI
1/1/2019 19:54,11587,28.39,52.75,56.17,34.29,34.67,91.8,5.89,0.68,0.451,8.05,0.82,0.18,0.77,-0.67,1.37,0.34,1.03,-84.9,STRI
1/1/2019 20:00,11588,28.36,52.73,56.12,34.27,34.66,91.9,5.9,0.7,0.465,8.05,0.87,0.25,0.96,-0.52,1.92,0.32,0.97,-85.1,STRI
1/1/2019 20:06,11589,28.35,52.73,56.11,34.27,34.66,91.2,5.85,0.71,0.476,8.05,0.81,0.17,0.74,-0.71,1.21,0.37,1.1,-84.9,STRI
1/1/2019 20:12,11590,28.35,52.73,56.1,34.27,34.66,90.4,5.8,0.71,0.477,8.05,0.95,0.14,0.65,-0.7,1.26,0.42,1.27,-84.7,STRI
1/1/2019 20:24,11591,28.34,52.72,56.09,34.27,34.65,90.5,5.81,0.72,0.48,8.05,0.84,0.15,0.69,-0.72,1.2,0.36,1.08,-84.8,STRI
1/1/2019 20:30,11592,28.37,52.72,56.11,34.27,34.65,92.3,5.92,0.74,0.497,8.05,0.95,0.16,0.7,-0.7,1.25,0.37,1.12,-85.1,STRI
1/1/2019 20:36,11593,28.37,52.73,56.12,34.27,34.66,91.6,5.88,0.73,0.491,8.05,0.86,0.13,0.62,-0.72,1.2,0.44,1.32,-84.9,STRI
1/1/2019 20:48,11594,28.35,52.73,56.11,34.28,34.66,90.8,5.82,0.76,0.507,8.05,0.83,0.13,0.63,-0.64,1.48,0.44,1.31,-84.8,STRI
1/1/2019 20:54,11595,28.37,52.72,56.12,34.27,34.65,93.4,5.99,0.77,0.517,8.06,0.87,0.12,0.59,-0.71,1.23,0.77,2.31,-85.6,STRI
1/1/2019 21:00,11596,28.39,52.72,56.13,34.27,34.65,94.9,6.09,0.75,0.5,8.06,0.85,0.49,1.64,-0.6,1.62,0.57,1.7,-85.5,STRI
1/1/2019 21:06,11597,28.41,52.72,56.15,34.27,34.65,97,6.22,0.77,0.514,8.07,0.85,0.19,0.8,-0.66,1.4,0.69,2.07,-86.1,STRI
1/1/2019 21:12,11598,28.4,52.73,56.16,34.27,34.66,96.9,6.21,0.78,0.524,8.07,0.83,0.12,0.61,-0.71,1.21,0.71,2.13,-86,STRI
1/1/2019 21:24,11599,28.38,52.74,56.15,34.28,34.66,95.5,6.12,0.76,0.511,8.06,0.8,0.14,0.65,-0.65,1.42,0.49,1.48,-85.7,STRI
1/1/2019 21:30,11600,28.35,52.73,56.11,34.28,34.66,93.2,5.98,0.78,0.521,8.06,0.92,0.13,0.64,-0.72,1.19,0.48,1.43,-85.3,STRI
1/1/2019 21:36,11601,28.35,52.73,56.11,34.27,34.66,93.9,6.02,0.79,0.529,8.06,0.81,0.15,0.67,-0.72,1.16,0.45,1.36,-85.4,STRI
1/1/2019 21:42,11602,28.34,52.74,56.11,34.28,34.67,92.5,5.93,0.79,0.528,8.05,0.87,0.12,0.61,-0.83,0.8,0.45,1.35,-85.1,STRI
1/1/2019 21:54,11603,28.34,52.74,56.1,34.28,34.67,91.7,5.89,0.79,0.53,8.05,0.82,0.15,0.69,-0.68,1.33,0.53,1.6,-85.1,STRI
1/1/2019 22:00,11604,28.34,52.75,56.11,34.29,34.67,92.9,5.96,0.79,0.531,8.06,0.86,0.2,0.83,-0.62,1.55,0.47,1.41,-85.5,STRI
1/1/2019 22:06,11605,28.34,52.75,56.11,34.29,34.68,93.3,5.99,0.81,0.541,8.06,0.97,0.13,0.63,-0.76,1.02,0.42,1.26,-85.6,STRI
1/1/2019 22:12,11606,28.34,52.76,56.12,34.29,34.68,93.8,6.02,0.82,0.547,8.06,0.92,0.19,0.79,-0.6,1.63,0.41,1.22,-85.7,STRI
1/1/2019 22:24,11607,28.34,52.76,56.12,34.29,34.68,94.7,6.08,0.8,0.537,8.07,0.92,0.29,1.08,-0.48,2.05,0.42,1.26,-85.9,STRI
1/1/2019 22:30,11608,28.34,52.78,56.14,34.3,34.69,94.4,6.06,0.81,0.544,8.06,0.96,0.24,0.94,-0.5,1.97,0.4,1.21,-85.8,STRI
1/1/2019 22:36,11609,28.32,52.76,56.11,34.3,34.69,94.1,6.04,0.8,0.539,8.06,1.11,0.43,1.47,-0.31,2.68,0.41,1.23,-85.6,STRI
1/1/2019 22:42,11610,28.3,52.76,56.09,34.29,34.68,93.6,6.01,0.82,0.552,8.06,0.88,0.18,0.76,-0.62,1.54,0.45,1.36,-85.5,STRI
1/1/2019 22:54,11611,28.3,52.75,56.08,34.29,34.68,93.6,6.01,0.81,0.544,8.06,0.93,0.26,0.99,-0.58,1.71,0.43,1.3,-85.5,STRI
1/1/2019 23:00,11612,28.3,52.77,56.09,34.3,34.69,93.6,6.01,0.8,0.535,8.06,0.89,0.29,1.09,-0.63,1.51,0.42,1.26,-85.5,STRI
1/1/2019 23:06,11613,28.3,52.77,56.1,34.3,34.69,93.1,5.98,0.83,0.554,8.06,0.92,0.21,0.86,-0.68,1.34,0.43,1.28,-85.5,STRI
1/1/2019 23:12,11614,28.3,52.76,56.08,34.29,34.68,92.9,5.97,0.81,0.543,8.06,0.89,0.28,1.04,-0.53,1.87,0.45,1.35,-85.4,STRI
1/1/2019 23:24,11615,28.29,52.76,56.08,34.29,34.69,92.9,5.97,0.82,0.551,8.06,0.94,0.22,0.87,-0.59,1.64,0.46,1.37,-85.4,STRI
1/1/2019 23:30,11616,28.29,52.77,56.08,34.3,34.69,92.4,5.93,0.82,0.547,8.06,0.93,0.24,0.93,-0.55,1.79,0.46,1.37,-85.3,STRI
1/1/2019 23:36,11617,28.27,52.76,56.06,34.29,34.68,91,5.85,0.82,0.552,8.05,0.9,0.19,0.8,-0.69,1.31,0.48,1.44,-85,STRI
1/1/2019 23:42,11618,28.26,52.73,56.01,34.27,34.66,92.3,5.93,0.81,0.543,8.06,0.92,0.27,1.02,-0.59,1.67,0.46,1.37,-85.3,STRI
1/1/2019 23:54,11619,28.26,52.72,56,34.27,34.65,91.2,5.86,0.81,0.543,8.05,0.92,0.25,0.97,-0.6,1.63,0.47,1.42,-85,STRI
1/2/2019 0:00,11620,28.19,52.45,55.65,34.09,34.46,92.3,5.95,0.82,0.552,8.06,1,0.24,0.94,-0.67,1.37,0.43,1.28,-85.6,STRI
1/2/2019 0:06,11621,28.14,52.32,55.46,34.01,34.36,94.8,6.12,0.79,0.531,8.07,0.99,0.24,0.93,-0.72,1.18,0.42,1.25,-86.2,STRI
1/2/2019 0:12,11622,28.13,52.32,55.44,34.01,34.36,95,6.13,0.8,0.535,8.07,0.97,0.18,0.77,-0.65,1.45,0.43,1.28,-86.3,STRI
1/2/2019 0:24,11623,28.12,52.33,55.45,34.01,34.37,94.5,6.1,0.8,0.537,8.07,0.95,0.16,0.72,-0.77,1,0.42,1.25,-86.2,STRI
1/2/2019 0:30,11624,28.11,52.34,55.44,34.02,34.38,93.6,6.04,0.79,0.532,8.07,0.89,0.16,0.71,-0.83,0.78,0.4,1.21,-86,STRI
1/2/2019 0:36,11625,28.11,52.35,55.45,34.03,34.38,93.6,6.04,0.79,0.529,8.07,0.92,0.18,0.77,-0.84,0.76,0.4,1.19,-86,STRI
1/2/2019 0:48,11626,28.1,52.35,55.45,34.02,34.38,93.6,6.04,0.78,0.523,8.07,0.92,0.12,0.6,-0.79,0.93,0.37,1.11,-85.9,STRI
1/2/2019 0:54,11627,28.1,52.34,55.44,34.02,34.38,93.3,6.02,0.78,0.524,8.07,0.95,0.14,0.66,-0.86,0.68,0.37,1.12,-85.9,STRI
1/2/2019 1:00,11628,28.09,52.35,55.43,34.02,34.38,93.1,6.01,0.77,0.516,8.07,0.93,0.14,0.64,-0.84,0.73,0.37,1.1,-85.8,STRI
1/2/2019 1:06,11629,28.09,52.35,55.44,34.03,34.38,93.3,6.02,0.77,0.514,8.07,0.88,0.16,0.71,-0.81,0.84,0.36,1.09,-85.9,STRI
1/2/2019 1:12,11630,28.08,52.35,55.43,34.02,34.38,93.1,6.01,0.75,0.499,8.06,0.93,0.1,0.55,-0.81,0.86,0.37,1.12,-85.8,STRI
1/2/2019 1:24,11631,28.07,52.33,55.4,34.02,34.37,93.1,6.01,0.76,0.505,8.06,0.88,0.13,0.63,-0.84,0.74,0.38,1.15,-85.8,STRI
1/2/2019 1:30,11632,28.07,52.33,55.4,34.01,34.37,92.6,5.98,0.75,0.5,8.06,0.92,0.12,0.6,-0.94,0.39,0.39,1.17,-85.6,STRI
1/2/2019 1:36,11633,28.08,52.33,55.41,34.01,34.37,92.4,5.96,0.75,0.498,8.06,0.94,0.11,0.58,-0.9,0.51,0.4,1.19,-85.6,STRI
1/2/2019 1:42,11634,28.11,52.37,55.47,34.04,34.4,90.2,5.82,0.73,0.485,8.05,0.97,0.13,0.62,-0.82,0.81,0.4,1.2,-85.1,STRI
1/2/2019 1:54,11635,28.1,52.37,55.47,34.04,34.4,89.8,5.79,0.71,0.476,8.05,0.91,0.12,0.6,-0.84,0.73,0.41,1.24,-85,STRI
1/2/2019 2:00,11636,28.11,52.38,55.49,34.05,34.41,88.2,5.69,0.72,0.484,8.04,0.95,0.11,0.56,-0.88,0.59,0.41,1.24,-84.7,STRI
1/2/2019 2:06,11637,28.11,52.37,55.48,34.04,34.4,87.8,5.66,0.72,0.478,8.04,0.98,0.1,0.54,-0.94,0.38,0.43,1.29,-84.5,STRI
1/2/2019 2:12,11638,28.11,52.37,55.48,34.04,34.4,86.6,5.59,0.7,0.469,8.04,0.92,0.13,0.64,-0.73,1.15,0.43,1.28,-84.3,STRI
1/2/2019 2:24,11639,28.04,52.26,55.29,33.97,34.32,87,5.62,0.69,0.463,8.03,1,0.15,0.69,-0.8,0.9,0.5,1.51,-84.1,STRI
1/2/2019 2:30,11640,27.97,52.21,55.18,33.94,34.29,87.3,5.65,0.68,0.456,8.03,1,0.12,0.6,-0.77,0.98,0.56,1.67,-84,STRI
1/2/2019 2:36,11641,27.97,52.21,55.18,33.94,34.29,86.5,5.59,0.7,0.464,8.03,0.99,0.14,0.66,-0.76,1.03,0.56,1.69,-83.8,STRI
1/2/2019 2:42,11642,27.9,52.16,55.05,33.91,34.25,87.7,5.68,0.68,0.454,8.03,1.01,0.16,0.71,-0.76,1.04,0.62,1.87,-83.8,STRI
1/2/2019 2:54,11643,27.92,52.21,55.12,33.93,34.29,87.1,5.64,0.69,0.457,8.03,0.99,0.15,0.69,-0.71,1.2,0.57,1.72,-83.9,STRI
1/2/2019 3:00,11644,27.92,52.21,55.12,33.94,34.29,86.9,5.63,0.66,0.437,8.03,1.06,0.18,0.76,-0.83,0.78,0.6,1.81,-83.8,STRI
1/2/2019 3:06,11645,27.96,52.26,55.21,33.97,34.32,85.8,5.55,0.68,0.454,8.03,1.02,0.15,0.68,-0.85,0.72,0.57,1.71,-83.7,STRI
1/2/2019 3:12,11646,27.96,52.28,55.24,33.98,34.34,86.1,5.57,0.68,0.454,8.03,1.28,0.16,0.71,-0.81,0.84,0.56,1.67,-83.8,STRI
1/2/2019 3:24,11647,27.98,52.31,55.29,34,34.36,85.5,5.53,0.69,0.457,8.03,1.07,0.14,0.65,-0.77,0.98,0.53,1.6,-83.8,STRI
1/2/2019 3:30,11648,28,52.33,55.32,34.01,34.37,85.8,5.55,0.66,0.44,8.03,1.05,0.15,0.7,-0.75,1.08,0.53,1.58,-83.9,STRI
1/2/2019 3:36,11649,27.99,52.34,55.32,34.02,34.38,86.3,5.58,0.68,0.45,8.03,0.99,0.16,0.7,-0.78,0.95,0.5,1.51,-84,STRI
1/2/2019 3:42,11650,28,52.35,55.36,34.03,34.39,86.4,5.58,0.66,0.437,8.03,1.01,0.12,0.61,-0.79,0.93,0.5,1.49,-84.1,STRI
1/2/2019 3:54,11651,28.02,52.36,55.38,34.03,34.4,86.3,5.58,0.68,0.452,8.03,0.94,0.16,0.71,-0.82,0.83,0.51,1.52,-84.1,STRI
1/2/2019 4:00,11652,28,52.38,55.38,34.05,34.41,86.9,5.61,0.68,0.454,8.04,0.97,0.14,0.64,-0.77,1.02,0.49,1.46,-84.2,STRI
1/2/2019 4:06,11653,27.97,52.36,55.33,34.03,34.4,86.6,5.6,0.69,0.458,8.03,1.01,0.15,0.67,-0.82,0.83,0.52,1.56,-84.1,STRI
1/2/2019 4:12,11654,27.94,52.36,55.29,34.03,34.4,87,5.63,0.66,0.442,8.03,0.96,0.17,0.73,-0.71,1.23,0.52,1.57,-84,STRI
1/2/2019 4:24,11655,27.96,52.39,55.35,34.05,34.42,87.3,5.65,0.7,0.465,8.04,0.97,0.15,0.68,-0.78,0.95,0.51,1.52,-84.2,STRI
1/2/2019 4:30,11656,27.97,52.41,55.38,34.07,34.44,87.6,5.67,0.72,0.48,8.04,0.99,0.11,0.56,-0.85,0.7,0.49,1.46,-84.3,STRI
1/2/2019 4:36,11657,27.96,52.42,55.39,34.08,34.45,88,5.69,0.71,0.471,8.04,0.92,0.13,0.61,-0.89,0.58,0.48,1.44,-84.4,STRI
1/2/2019 4:42,11658,27.98,52.43,55.41,34.08,34.45,88.2,5.7,0.72,0.481,8.04,1.02,0.13,0.63,-0.83,0.8,0.47,1.41,-84.5,STRI
1/2/2019 4:54,11659,27.99,52.45,55.45,34.09,34.46,88.4,5.71,0.74,0.492,8.04,1,0.11,0.58,-0.82,0.83,0.46,1.38,-84.6,STRI
1/2/2019 5:00,11660,27.99,52.47,55.46,34.1,34.48,88.6,5.72,0.75,0.5,8.04,0.99,0.11,0.57,-0.84,0.75,0.46,1.38,-84.6,STRI
1/2/2019 5:06,11661,27.99,52.48,55.47,34.11,34.48,89.3,5.77,0.76,0.506,8.05,0.89,0.17,0.73,-0.75,1.07,0.44,1.31,-84.8,STRI
1/2/2019 5:18,11662,27.99,52.48,55.48,34.11,34.49,89.2,5.77,0.75,0.504,8.05,0.9,0.14,0.65,-0.82,0.81,0.45,1.34,-84.8,STRI
1/2/2019 5:24,11663,27.98,52.48,55.46,34.11,34.48,89.1,5.76,0.77,0.519,8.05,0.95,0.14,0.66,-0.83,0.79,0.45,1.34,-84.7,STRI
1/2/2019 5:30,11664,27.98,52.49,55.48,34.12,34.49,88.9,5.74,0.8,0.535,8.05,0.94,0.12,0.61,-0.85,0.7,0.43,1.3,-84.7,STRI
1/2/2019 5:36,11665,27.96,52.49,55.46,34.12,34.49,87.6,5.66,0.8,0.537,8.04,0.94,0.16,0.7,-0.85,0.72,0.46,1.39,-84.4,STRI
1/2/2019 5:42,11666,27.97,52.49,55.47,34.12,34.49,86.6,5.6,0.81,0.54,8.04,0.92,0.11,0.57,-0.85,0.71,0.49,1.48,-84.1,STRI
1/2/2019 5:54,11667,27.97,52.48,55.46,34.11,34.49,85.5,5.53,0.82,0.549,8.03,0.92,0.12,0.59,-0.82,0.83,0.52,1.56,-83.8,STRI
1/2/2019 6:00,11668,27.92,52.42,55.35,34.08,34.45,81.5,5.28,0.86,0.579,8.01,0.96,0.16,0.72,-0.76,1.05,0.6,1.8,-82.7,STRI
1/2/2019 6:06,11669,27.91,52.41,55.32,34.06,34.43,80.5,5.21,0.86,0.574,8.01,1.1,0.15,0.69,-0.75,1.08,0.61,1.82,-82.5,STRI
1/2/2019 6:12,11670,27.94,52.43,55.37,34.08,34.45,81.5,5.27,0.88,0.59,8.01,0.96,0.14,0.65,-0.81,0.85,0.57,1.71,-82.8,STRI
1/2/2019 6:24,11671,27.93,52.43,55.37,34.08,34.45,80.5,5.21,0.88,0.595,8.01,1.07,0.15,0.67,-0.73,1.13,0.57,1.7,-82.6,STRI
1/2/2019 6:30,11672,27.98,52.49,55.48,34.12,34.49,84.6,5.47,0.91,0.614,8.03,0.97,0.13,0.61,-0.75,1.07,0.52,1.57,-83.6,STRI
1/2/2019 6:36,11673,27.96,52.46,55.43,34.1,34.47,82.4,5.32,0.9,0.607,8.02,0.98,0.11,0.57,-0.84,0.75,0.56,1.67,-83,STRI
1/2/2019 6:42,11674,27.93,52.49,55.42,34.12,34.49,82.4,5.33,0.93,0.628,8.01,1.15,0.14,0.65,-0.81,0.87,0.61,1.83,-82.9,STRI
1/2/2019 6:54,11675,27.95,52.47,55.43,34.11,34.48,83.1,5.37,0.95,0.637,8.02,1.03,0.14,0.66,-0.78,0.98,0.54,1.63,-83.2,STRI
1/2/2019 7:00,11676,27.91,52.44,55.35,34.09,34.46,80.2,5.19,0.96,0.648,8,1.04,0.13,0.63,-0.72,1.19,0.61,1.84,-82.3,STRI
1/2/2019 7:06,11677,27.93,52.45,55.38,34.09,34.47,81.2,5.25,0.99,0.666,8.01,1.05,0.12,0.6,-0.69,1.29,0.57,1.72,-82.7,STRI
1/2/2019 7:12,11678,27.93,52.47,55.41,34.11,34.48,81,5.24,1,0.673,8.01,1.11,0.15,0.68,-0.7,1.24,0.56,1.69,-82.7,STRI
1/2/2019 7:24,11679,27.9,52.44,55.34,34.08,34.46,79.61,5.15,1.01,0.681,8.01,1.06,0.15,0.69,-0.62,1.56,0.58,1.74,-82.5,STRI
1/2/2019 7:30,11680,27.89,52.46,55.36,34.1,34.47,79.58,5.15,1.03,0.694,8,1,0.14,0.65,-0.61,1.57,0.55,1.65,-82.3,STRI
1/2/2019 7:36,11681,27.9,52.47,55.38,34.1,34.48,79.82,5.17,1.05,0.709,8.01,1.1,0.15,0.68,-0.72,1.18,0.55,1.65,-82.4,STRI
1/2/2019 7:42,11682,27.97,52.52,55.5,34.14,34.52,82.5,5.33,1.05,0.711,8.02,1.07,0.13,0.64,-0.77,0.99,0.47,1.4,-83.3,STRI
1/2/2019 7:54,11683,27.98,52.54,55.53,34.15,34.53,82.4,5.33,1.05,0.712,8.02,1.04,0.12,0.59,-0.71,1.22,0.46,1.37,-83.2,STRI
1/2/2019 8:00,11684,27.92,52.52,55.45,34.14,34.52,79.46,5.14,1.09,0.736,8,1.05,0.14,0.64,-0.74,1.12,0.52,1.56,-82.4,STRI
1/2/2019 8:06,11685,27.95,52.54,55.49,34.15,34.53,79.6,5.15,1.1,0.74,8.01,1.01,0.13,0.63,-0.74,1.1,0.51,1.52,-82.5,STRI
1/2/2019 8:12,11686,27.94,52.53,55.49,34.15,34.53,79.02,5.11,1.1,0.742,8,1.01,0.11,0.57,-0.74,1.09,0.51,1.53,-82.3,STRI
1/2/2019 8:24,11687,27.93,52.52,55.46,34.14,34.52,79.53,5.14,1.12,0.755,8,1.2,0.15,0.68,-0.63,1.52,0.51,1.52,-82.4,STRI
1/2/2019 8:30,11688,27.99,52.56,55.56,34.16,34.55,79.47,5.13,1.14,0.769,8.01,0.99,0.07,0.46,-0.81,0.85,0.51,1.54,-82.6,STRI
1/2/2019 8:36,11689,27.99,52.57,55.57,34.17,34.55,80.4,5.19,1.13,0.764,8.01,1.03,0.09,0.5,-0.81,0.85,0.49,1.47,-82.8,STRI
1/2/2019 8:42,11690,28.02,52.59,55.62,34.18,34.57,81.3,5.25,1.15,0.779,8.02,0.96,0.09,0.52,-0.77,1.02,0.45,1.34,-83.1,STRI
1/2/2019 8:54,11691,28.01,52.58,55.61,34.18,34.56,81.4,5.26,1.15,0.779,8.02,1.01,0.11,0.56,-0.82,0.83,0.47,1.4,-83,STRI
1/2/2019 9:00,11692,27.99,52.57,55.57,34.17,34.55,81.7,5.28,1.16,0.786,8.02,0.95,0.09,0.51,-0.83,0.77,0.47,1.41,-83,STRI
1/2/2019 9:06,11693,28.01,52.58,55.6,34.18,34.56,82.4,5.32,1.18,0.799,8.02,0.98,0.09,0.5,-0.82,0.8,0.46,1.37,-83.3,STRI
1/2/2019 9:12,11694,27.99,52.57,55.57,34.17,34.55,82.2,5.31,1.18,0.799,8.02,1.22,0.07,0.47,-0.79,0.92,0.47,1.42,-83.1,STRI
1/2/2019 9:24,11695,27.98,52.57,55.56,34.17,34.55,82.2,5.31,1.19,0.803,8.02,0.95,0.09,0.52,-0.75,1.06,0.46,1.38,-83.1,STRI
1/2/2019 9:30,11696,27.99,52.58,55.58,34.17,34.56,82.4,5.32,1.2,0.814,8.02,0.94,0.08,0.49,-0.8,0.88,0.46,1.37,-83.1,STRI
1/2/2019 9:36,11697,27.99,52.57,55.58,34.17,34.56,83.2,5.37,1.21,0.819,8.02,1.11,0.07,0.45,-0.59,1.64,0.44,1.33,-83.3,STRI
1/2/2019 9:42,11698,28,52.58,55.59,34.17,34.56,83.3,5.38,1.2,0.814,8.02,0.87,0.07,0.46,-0.84,0.73,0.44,1.33,-83.3,STRI
1/2/2019 9:54,11699,28.01,52.57,55.59,34.17,34.55,84.2,5.44,1.22,0.824,8.02,0.92,0.07,0.45,-0.75,1.07,0.44,1.31,-83.5,STRI
1/2/2019 10:00,11700,28.03,52.58,55.63,34.18,34.56,87.4,5.64,1.21,0.819,8.04,0.89,0.04,0.38,-0.85,0.71,0.41,1.24,-84.3,STRI
1/2/2019 10:06,11701,28.05,52.59,55.65,34.18,34.56,86.8,5.6,1.22,0.823,8.04,0.93,0.06,0.43,-0.77,1.02,0.39,1.18,-84.2,STRI
1/2/2019 10:12,11702,28.06,52.59,55.66,34.18,34.56,88.3,5.7,1.21,0.82,8.04,0.9,0.08,0.47,-0.79,0.93,0.38,1.15,-84.5,STRI
1/2/2019 10:24,11703,28.06,52.59,55.66,34.18,34.56,88.9,5.74,1.24,0.838,8.04,0.98,0.05,0.39,-0.89,0.56,0.39,1.18,-84.7,STRI
1/2/2019 10:30,11704,28.07,52.59,55.67,34.18,34.57,90,5.8,1.22,0.827,8.05,0.89,0.06,0.42,-0.88,0.62,0.38,1.14,-84.9,STRI
1/2/2019 10:36,11705,28.08,52.59,55.68,34.18,34.56,91.4,5.9,1.24,0.838,8.06,0.95,0.07,0.45,-0.85,0.72,0.36,1.09,-85.3,STRI
1/2/2019 10:48,11706,28.08,52.59,55.68,34.18,34.56,92,5.93,1.22,0.828,8.06,0.97,0.07,0.46,-0.81,0.85,0.34,1.03,-85.4,STRI
1/2/2019 10:54,11707,28.1,52.59,55.7,34.18,34.56,92.8,5.98,1.23,0.834,8.06,1,0.05,0.39,-0.92,0.46,0.35,1.05,-85.6,STRI
1/2/2019 11:00,11708,28.11,52.58,55.7,34.18,34.56,94.2,6.07,1.23,0.832,8.07,0.96,0.06,0.42,-0.86,0.68,0.35,1.05,-85.9,STRI
1/2/2019 11:06,11709,28.12,52.58,55.71,34.18,34.56,95.1,6.13,1.24,0.839,8.07,0.93,0.06,0.44,-0.92,0.44,0.33,0.99,-86.1,STRI
1/2/2019 11:18,11710,28.15,52.58,55.74,34.18,34.56,94.5,6.09,1.22,0.823,8.07,0.89,0.04,0.37,-0.96,0.33,0.34,1.03,-85.9,STRI
1/2/2019 11:24,11711,28.12,52.37,55.5,34.04,34.4,94.7,6.11,1.47,1.008,8.01,1.3,0.21,0.47,2.14,1.41,0.43,1.29,-88.1,STRI
1/2/2019 11:30,11712,28.22,52.41,55.64,34.07,34.43,92.5,5.96,1.46,1.006,8.04,1.05,0.19,0.34,2,1.19,0.45,1.35,-89.7,STRI
1/2/2019 11:42,11713,28.24,52.43,55.67,34.08,34.44,94.8,6.1,1.45,0.998,8.04,2.71,0.19,0.35,1.94,1.08,0.43,1.28,-90.1,STRI
1/2/2019 11:48,11714,28.28,52.44,55.72,34.08,34.44,93.2,6,1.44,0.99,8.04,1.01,0.21,0.44,2.09,1.34,0.42,1.26,-90.1,STRI
1/2/2019 11:54,11715,28.33,52.42,55.75,34.07,34.43,92.2,5.93,1.42,0.974,8.04,1.03,0.17,0.21,1.98,1.14,0.56,1.69,-89.7,STRI
1/2/2019 12:00,11716,28.3,52.42,55.73,34.07,34.43,94.2,6.06,1.42,0.974,8.05,1.02,0.21,0.44,2.05,1.27,0.56,1.67,-90.2,STRI
1/2/2019 12:12,11717,28.32,52.41,55.73,34.07,34.43,94.5,6.07,1.4,0.962,8.05,1.04,0.2,0.38,2.09,1.34,0.56,1.67,-90.3,STRI
1/2/2019 12:18,11718,28.3,52.43,55.73,34.08,34.44,95.4,6.13,1.39,0.957,8.06,1.07,0.23,0.54,2.05,1.26,0.5,1.5,-90.7,STRI
1/2/2019 12:24,11719,28.29,52.43,55.72,34.08,34.44,96.6,6.21,1.36,0.937,8.06,9.63,0.19,0.35,2.08,1.32,0.54,1.63,-90.9,STRI
1/2/2019 12:36,11720,28.29,52.44,55.73,34.09,34.45,98.3,6.32,1.37,0.94,8.07,1.01,0.18,0.3,2.04,1.25,0.51,1.53,-91.3,STRI
1/2/2019 12:42,11721,28.35,52.45,55.81,34.09,34.45,96.4,6.19,1.35,0.926,8.06,1.06,0.2,0.38,2.03,1.23,0.55,1.66,-91.1,STRI
1/2/2019 12:48,11722,28.38,52.45,55.84,34.09,34.45,96.7,6.21,1.32,0.905,8.06,1.08,0.19,0.33,2.05,1.27,0.58,1.75,-91,STRI
1/2/2019 13:00,11723,28.34,52.44,55.79,34.09,34.45,97.5,6.26,1.31,0.9,8.07,0.98,0.17,0.24,2.01,1.2,0.6,1.79,-91.3,STRI
1/2/2019 13:06,11724,28.35,52.43,55.78,34.08,34.44,98.1,6.3,1.28,0.878,8.07,1.04,0.29,0.85,2.15,1.43,0.55,1.66,-91.4,STRI
1/2/2019 13:12,11725,28.37,52.44,55.82,34.09,34.45,99.8,6.41,1.28,0.877,8.07,1.06,0.17,0.25,2.05,1.26,0.39,1.16,-91.8,STRI
1/2/2019 13:24,11726,28.41,52.43,55.84,34.08,34.43,98.4,6.31,1.25,0.858,8.07,1,0.23,0.55,2.2,1.52,0.57,1.7,-91.3,STRI
1/2/2019 13:30,11727,28.47,52.44,55.91,34.08,34.44,98.3,6.3,1.23,0.846,8.07,1.11,0.26,0.68,2.18,1.49,0.55,1.64,-91.5,STRI
1/2/2019 13:36,11728,28.47,52.45,55.92,34.09,34.45,99.4,6.37,1.2,0.826,8.07,1.16,0.23,0.57,2.19,1.51,0.36,1.08,-91.7,STRI
